json_file,status,stage,dataset,group,contamination,n_rows,n_devices,n_features,threshold,n_top_anomalies,n_top_anomaly_days,top_score,median_score,runtime_sec,ranked_csv,top_csv,device_csv,error
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_peer_deviation_contam_0.01.json,ok,ts_kkt_day_level,ts_kkt_47_19,peer_deviation,0.01,1425172,15491.0,6,0.99999709603294,,14252.0,1.0,0.05191973561017934,126.05701494216919,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.01__device_aggregated_scores.csv,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_peer_deviation_contam_0.03.json,ok,ts_kkt_day_level,ts_kkt_47_19,peer_deviation,0.03,1425172,15491.0,6,0.7756281809813191,,42756.0,1.0,0.05191973561017934,127.14499711990356,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.03__device_aggregated_scores.csv,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_peer_deviation_contam_0.05.json,ok,ts_kkt_day_level,ts_kkt_47_19,peer_deviation,0.05,1425172,15491.0,6,0.6084640973684773,,71259.0,1.0,0.05191973561017934,125.92900276184082,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.05__device_aggregated_scores.csv,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_rolling_deviation_contam_0.01.json,ok,ts_kkt_day_level,ts_kkt_47_19,rolling_deviation,0.01,1425172,15491.0,48,0.9999915443030508,,14252.0,1.0,0.05461703658020121,139.47000217437744,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.01__device_aggregated_scores.csv,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_rolling_deviation_contam_0.03.json,ok,ts_kkt_day_level,ts_kkt_47_19,rolling_deviation,0.03,1425172,15491.0,48,0.3382763366044097,,42756.0,1.0,0.05461703658020121,139.80499792099,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.03__device_aggregated_scores.csv,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_rolling_deviation_contam_0.05.json,ok,ts_kkt_day_level,ts_kkt_47_19,rolling_deviation,0.05,1425172,15491.0,48,0.2680422117095116,,71259.0,1.0,0.05461703658020121,138.55100178718567,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.05__device_aggregated_scores.csv,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_turnover_contam_0.01.json,ok,ts_kkt_day_level,ts_kkt_47_19,turnover,0.01,1425172,15491.0,42,0.9999995542745599,,14252.0,1.0,0.2098103440632694,144.00899600982666,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.01__device_aggregated_scores.csv,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_turnover_contam_0.03.json,ok,ts_kkt_day_level,ts_kkt_47_19,turnover,0.03,1425172,15491.0,42,0.6071554391005742,,42756.0,1.0,0.2098103440632694,141.80800127983093,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.03__device_aggregated_scores.csv,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_turnover_contam_0.05.json,ok,ts_kkt_day_level,ts_kkt_47_19,turnover,0.05,1425172,15491.0,42,0.468760616112563,,71259.0,1.0,0.2098103440632694,141.90800070762634,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.05__device_aggregated_scores.csv,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_11_benford_contam_0.01.json,skipped_no_features,,agg_kkt_47_11,benford,0.01,34443,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_11_benford_contam_0.03.json,skipped_no_features,,agg_kkt_47_11,benford,0.03,34443,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_11_benford_contam_0.05.json,skipped_no_features,,agg_kkt_47_11,benford,0.05,34443,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_11_cross_corr_contam_0.01.json,skipped_no_features,,agg_kkt_47_11,cross_corr,0.01,34443,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_11_cross_corr_contam_0.03.json,skipped_no_features,,agg_kkt_47_11,cross_corr,0.03,34443,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_11_cross_corr_contam_0.05.json,skipped_no_features,,agg_kkt_47_11,cross_corr,0.05,34443,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_11_shape_complexity_contam_0.01.json,skipped_no_features,,agg_kkt_47_11,shape_complexity,0.01,34443,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_11_shape_complexity_contam_0.03.json,skipped_no_features,,agg_kkt_47_11,shape_complexity,0.03,34443,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_11_shape_complexity_contam_0.05.json,skipped_no_features,,agg_kkt_47_11,shape_complexity,0.05,34443,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_11_temporal_contam_0.01.json,skipped_no_features,,agg_kkt_47_11,temporal,0.01,34443,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_11_temporal_contam_0.03.json,skipped_no_features,,agg_kkt_47_11,temporal,0.03,34443,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_11_temporal_contam_0.05.json,skipped_no_features,,agg_kkt_47_11,temporal,0.05,34443,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_19_benford_contam_0.01.json,skipped_no_features,,agg_kkt_47_19,benford,0.01,15491,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_19_benford_contam_0.03.json,skipped_no_features,,agg_kkt_47_19,benford,0.03,15491,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_19_benford_contam_0.05.json,skipped_no_features,,agg_kkt_47_19,benford,0.05,15491,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_19_cross_corr_contam_0.01.json,skipped_no_features,,agg_kkt_47_19,cross_corr,0.01,15491,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_19_cross_corr_contam_0.03.json,skipped_no_features,,agg_kkt_47_19,cross_corr,0.03,15491,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_19_cross_corr_contam_0.05.json,skipped_no_features,,agg_kkt_47_19,cross_corr,0.05,15491,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_19_shape_complexity_contam_0.01.json,skipped_no_features,,agg_kkt_47_19,shape_complexity,0.01,15491,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_19_shape_complexity_contam_0.03.json,skipped_no_features,,agg_kkt_47_19,shape_complexity,0.03,15491,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_19_shape_complexity_contam_0.05.json,skipped_no_features,,agg_kkt_47_19,shape_complexity,0.05,15491,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_19_temporal_contam_0.01.json,skipped_no_features,,agg_kkt_47_19,temporal,0.01,15491,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_19_temporal_contam_0.03.json,skipped_no_features,,agg_kkt_47_19,temporal,0.03,15491,,0,,,,,,,,,,
C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\agg__agg_kkt_47_19_temporal_contam_0.05.json,skipped_no_features,,agg_kkt_47_19,temporal,0.05,15491,,0,,,,,,,,,,
