dataset,regime,ablation,model,status,error,n_nodes,n_edges_perturbed,n_features,n_train,n_test,n_anomalies_total,n_anomalies_train,n_anomalies_test,runtime_sec,json_file,roc_auc,pr_auc,k_at_pos,hits_at_pos,precision_at_k_at_pos,recall_at_k_at_pos,hits_at_k_at_pos,k_at_1pct,hits_at_1pct,precision_at_k_at_1pct,recall_at_k_at_1pct,hits_at_k_at_1pct,k_at_5pct,hits_at_5pct,precision_at_k_at_5pct,recall_at_k_at_5pct,hits_at_k_at_5pct,k_at_10pct,hits_at_10pct,precision_at_k_at_10pct,recall_at_k_at_10pct,hits_at_k_at_10pct
FraudYelp,attr_dropout_25,full,LogisticRegression,ok,,45954,8051348,55,36762,9192,6677,5377,1300,0.7919933795928955,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_25__full__LogisticRegression.json,0.8329018675192015,0.48752130242126046,1300,636,0.48923076923076925,0.48923076923076925,1.0,91,73,0.8021978021978022,0.05615384615384615,1.0,459,297,0.6470588235294118,0.22846153846153847,1.0,919,501,0.545157780195865,0.3853846153846154,1.0
FraudYelp,attr_dropout_25,full,RandomForest,ok,,45954,8051348,55,36762,9192,6677,5377,1300,12.959993124008179,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_25__full__RandomForest.json,0.9420511520916995,0.7842384100516504,1300,949,0.73,0.73,1.0,91,90,0.989010989010989,0.06923076923076923,1.0,459,415,0.9041394335511983,0.3192307692307692,1.0,919,749,0.8150163220892275,0.5761538461538461,1.0
FraudYelp,attr_dropout_25,no_degree_struct,ExtraTrees,ok,,45954,8051348,14,36762,9192,6677,5377,1300,2.3639984130859375,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_25__no_degree_struct__ExtraTrees.json,0.6736633981831651,0.25539399242710226,1300,361,0.2776923076923077,0.2776923076923077,1.0,91,52,0.5714285714285714,0.04,1.0,459,140,0.30501089324618735,0.1076923076923077,1.0,919,266,0.28944504896626766,0.20461538461538462,1.0
FraudYelp,attr_dropout_25,no_degree_struct,GradientBoosting,ok,,45954,8051348,14,36762,9192,6677,5377,1300,12.105997800827026,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_25__no_degree_struct__GradientBoosting.json,0.7233566123435612,0.26512691915396536,1300,339,0.26076923076923075,0.26076923076923075,1.0,91,36,0.3956043956043956,0.027692307692307693,1.0,459,161,0.35076252723311546,0.12384615384615384,1.0,919,280,0.30467899891186073,0.2153846153846154,1.0
FraudYelp,attr_dropout_25,no_degree_struct,IsolationForest,ok,,45954,8051348,14,36762,9192,6677,5377,1300,1.6769988536834717,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_25__no_degree_struct__IsolationForest.json,0.5425019493937385,0.15995410064314605,1300,224,0.1723076923076923,0.1723076923076923,1.0,91,21,0.23076923076923078,0.016153846153846154,1.0,459,85,0.18518518518518517,0.06538461538461539,1.0,919,153,0.16648531011969533,0.1176923076923077,1.0
FraudYelp,attr_dropout_25,no_degree_struct,LogisticRegression,ok,,45954,8051348,14,36762,9192,6677,5377,1300,0.1529979705810547,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_25__no_degree_struct__LogisticRegression.json,0.6989841221879995,0.23173978826434563,1300,313,0.24076923076923076,0.24076923076923076,1.0,91,24,0.26373626373626374,0.018461538461538463,1.0,459,100,0.2178649237472767,0.07692307692307693,1.0,919,217,0.23612622415669204,0.16692307692307692,1.0
FraudYelp,attr_dropout_25,no_degree_struct,RandomForest,ok,,45954,8051348,14,36762,9192,6677,5377,1300,5.587001085281372,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_25__no_degree_struct__RandomForest.json,0.6790444559242075,0.2636960011234627,1300,362,0.2784615384615385,0.2784615384615385,1.0,91,51,0.5604395604395604,0.03923076923076923,1.0,459,154,0.3355119825708061,0.11846153846153847,1.0,919,275,0.2992383025027203,0.21153846153846154,1.0
FraudYelp,attr_dropout_25,struct_only,ExtraTrees,ok,,45954,8051348,23,36762,9192,6677,5377,1300,3.8229963779449463,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_25__struct_only__ExtraTrees.json,0.685249619868221,0.27711993973147775,1300,390,0.3,0.3,1.0,91,50,0.5494505494505495,0.038461538461538464,1.0,459,163,0.355119825708061,0.12538461538461537,1.0,919,287,0.31229597388465724,0.22076923076923077,1.0
FraudYelp,attr_dropout_25,struct_only,GradientBoosting,ok,,45954,8051348,23,36762,9192,6677,5377,1300,29.14999771118164,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_25__struct_only__GradientBoosting.json,0.7362999532145502,0.29584620171665077,1300,354,0.2723076923076923,0.2723076923076923,1.0,91,44,0.4835164835164835,0.033846153846153845,1.0,459,173,0.3769063180827887,0.13307692307692306,1.0,919,302,0.32861806311207836,0.2323076923076923,1.0
FraudYelp,attr_dropout_25,struct_only,IsolationForest,ok,,45954,8051348,23,36762,9192,6677,5377,1300,1.806985855102539,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_25__struct_only__IsolationForest.json,0.5469753694101135,0.16541720748683802,1300,229,0.17615384615384616,0.17615384615384616,1.0,91,21,0.23076923076923078,0.016153846153846154,1.0,459,84,0.1830065359477124,0.06461538461538462,1.0,919,161,0.17519042437431992,0.12384615384615384,1.0
FraudYelp,attr_dropout_25,struct_only,LogisticRegression,ok,,45954,8051348,23,36762,9192,6677,5377,1300,0.3840005397796631,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_25__struct_only__LogisticRegression.json,0.7164984989668213,0.2558611438182228,1300,352,0.27076923076923076,0.27076923076923076,1.0,91,33,0.3626373626373626,0.025384615384615384,1.0,459,140,0.30501089324618735,0.1076923076923077,1.0,919,262,0.2850924918389554,0.20153846153846153,1.0
FraudYelp,attr_dropout_25,struct_only,RandomForest,ok,,45954,8051348,23,36762,9192,6677,5377,1300,11.406997442245483,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_25__struct_only__RandomForest.json,0.691611661273344,0.28196558051199844,1300,383,0.2946153846153846,0.2946153846153846,1.0,91,51,0.5604395604395604,0.03923076923076923,1.0,459,171,0.37254901960784315,0.13153846153846155,1.0,919,304,0.3307943416757345,0.23384615384615384,1.0
FraudYelp,attr_dropout_50,attr_only,ExtraTrees,ok,,45954,8051348,32,36762,9192,6677,5377,1300,3.6209981441497803,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__attr_only__ExtraTrees.json,0.8801332410620298,0.6237382243717453,1300,766,0.5892307692307692,0.5892307692307692,1.0,91,86,0.945054945054945,0.06615384615384616,1.0,459,359,0.7821350762527233,0.27615384615384614,1.0,919,612,0.6659412404787813,0.4707692307692308,1.0
FraudYelp,attr_dropout_50,attr_only,GradientBoosting,ok,,45954,8051348,32,36762,9192,6677,5377,1300,17.973999977111816,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__attr_only__GradientBoosting.json,0.8851110667082536,0.6660739605397099,1300,789,0.6069230769230769,0.6069230769230769,1.0,91,89,0.978021978021978,0.06846153846153846,1.0,459,395,0.8605664488017429,0.3038461538461538,1.0,919,660,0.7181719260065288,0.5076923076923077,1.0
FraudYelp,attr_dropout_50,attr_only,IsolationForest,ok,,45954,8051348,32,36762,9192,6677,5377,1300,1.9359989166259766,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__attr_only__IsolationForest.json,0.6240596124605249,0.24255514625245939,1300,352,0.27076923076923076,0.27076923076923076,1.0,91,44,0.4835164835164835,0.033846153846153845,1.0,459,170,0.37037037037037035,0.13076923076923078,1.0,919,285,0.3101196953210011,0.21923076923076923,1.0
FraudYelp,attr_dropout_50,attr_only,LogisticRegression,ok,,45954,8051348,32,36762,9192,6677,5377,1300,0.4219992160797119,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__attr_only__LogisticRegression.json,0.7576520527116067,0.3592342949130642,1300,488,0.37538461538461537,0.37538461538461537,1.0,91,59,0.6483516483516484,0.045384615384615384,1.0,459,219,0.477124183006536,0.16846153846153847,1.0,919,377,0.4102285092491839,0.29,1.0
FraudYelp,attr_dropout_50,attr_only,RandomForest,ok,,45954,8051348,32,36762,9192,6677,5377,1300,9.169995069503784,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__attr_only__RandomForest.json,0.9219701547818628,0.7436481863087926,1300,882,0.6784615384615384,0.6784615384615384,1.0,91,89,0.978021978021978,0.06846153846153846,1.0,459,416,0.906318082788671,0.32,1.0,919,721,0.7845484221980413,0.5546153846153846,1.0
FraudYelp,attr_dropout_50,degree_only,ExtraTrees,ok,,45954,8051348,9,36762,9192,6677,5377,1300,2.806997060775757,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__degree_only__ExtraTrees.json,0.5797869799992201,0.22450468269678225,1300,312,0.24,0.24,1.0,91,53,0.5824175824175825,0.040769230769230766,1.0,459,151,0.3289760348583878,0.11615384615384615,1.0,919,244,0.26550598476605003,0.18769230769230769,1.0
FraudYelp,attr_dropout_50,degree_only,GradientBoosting,ok,,45954,8051348,9,36762,9192,6677,5377,1300,16.803998470306396,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__degree_only__GradientBoosting.json,0.5750980057702054,0.2012871607622719,1300,300,0.23076923076923078,0.23076923076923078,1.0,91,41,0.45054945054945056,0.031538461538461536,1.0,459,125,0.27233115468409586,0.09615384615384616,1.0,919,234,0.2546245919477693,0.18,1.0
FraudYelp,attr_dropout_50,degree_only,IsolationForest,ok,,45954,8051348,9,36762,9192,6677,5377,1300,1.6899864673614502,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__degree_only__IsolationForest.json,0.5397478946547625,0.16683294207931063,1300,242,0.18615384615384614,0.18615384615384614,1.0,91,21,0.23076923076923078,0.016153846153846154,1.0,459,90,0.19607843137254902,0.06923076923076923,1.0,919,171,0.18607181719260066,0.13153846153846155,1.0
FraudYelp,attr_dropout_50,degree_only,LogisticRegression,ok,,45954,8051348,9,36762,9192,6677,5377,1300,0.13799762725830078,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__degree_only__LogisticRegression.json,0.5490254006004133,0.1737945257364592,1300,258,0.19846153846153847,0.19846153846153847,1.0,91,27,0.2967032967032967,0.02076923076923077,1.0,459,107,0.23311546840958605,0.0823076923076923,1.0,919,196,0.2132752992383025,0.15076923076923077,1.0
FraudYelp,attr_dropout_50,degree_only,RandomForest,ok,,45954,8051348,9,36762,9192,6677,5377,1300,10.379998922348022,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__degree_only__RandomForest.json,0.577779689266638,0.2305381905884898,1300,339,0.26076923076923075,0.26076923076923075,1.0,91,52,0.5714285714285714,0.04,1.0,459,166,0.3616557734204793,0.1276923076923077,1.0,919,260,0.28291621327529926,0.2,1.0
FraudYelp,attr_dropout_50,full,ExtraTrees,ok,,45954,8051348,55,36762,9192,6677,5377,1300,5.594997882843018,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__full__ExtraTrees.json,0.9107428164840736,0.699018803879316,1300,843,0.6484615384615384,0.6484615384615384,1.0,91,88,0.967032967032967,0.06769230769230769,1.0,459,385,0.8387799564270153,0.29615384615384616,1.0,919,682,0.7421109902067464,0.5246153846153846,1.0
FraudYelp,attr_dropout_50,full,GradientBoosting,ok,,45954,8051348,55,36762,9192,6677,5377,1300,45.98499774932861,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__full__GradientBoosting.json,0.9130440270575851,0.7198440597701697,1300,852,0.6553846153846153,0.6553846153846153,1.0,91,87,0.9560439560439561,0.06692307692307692,1.0,459,409,0.8910675381263616,0.31461538461538463,1.0,919,698,0.7595212187159956,0.536923076923077,1.0
FraudYelp,attr_dropout_50,full,IsolationForest,ok,,45954,8051348,55,36762,9192,6677,5377,1300,2.1129841804504395,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__full__IsolationForest.json,0.6245456937892315,0.19781988470915224,1300,280,0.2153846153846154,0.2153846153846154,1.0,91,21,0.23076923076923078,0.016153846153846154,1.0,459,97,0.2113289760348584,0.07461538461538461,1.0,919,202,0.21980413492927095,0.15538461538461537,1.0
FraudYelp,attr_dropout_50,full,LogisticRegression,ok,,45954,8051348,55,36762,9192,6677,5377,1300,0.5379989147186279,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__full__LogisticRegression.json,0.8281719560216774,0.4746658782821872,1300,624,0.48,0.48,1.0,91,70,0.7692307692307693,0.05384615384615385,1.0,459,293,0.6383442265795207,0.22538461538461538,1.0,919,481,0.5233949945593036,0.37,1.0
FraudYelp,attr_dropout_50,full,RandomForest,ok,,45954,8051348,55,36762,9192,6677,5377,1300,11.727996110916138,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__full__RandomForest.json,0.9363514659440915,0.7680324036491291,1300,923,0.71,0.71,1.0,91,90,0.989010989010989,0.06923076923076923,1.0,459,406,0.8845315904139434,0.3123076923076923,1.0,919,735,0.7997823721436343,0.5653846153846154,1.0
FraudYelp,attr_dropout_50,no_degree_struct,ExtraTrees,ok,,45954,8051348,14,36762,9192,6677,5377,1300,2.540999174118042,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__no_degree_struct__ExtraTrees.json,0.6736633981831651,0.25539399242710226,1300,361,0.2776923076923077,0.2776923076923077,1.0,91,52,0.5714285714285714,0.04,1.0,459,140,0.30501089324618735,0.1076923076923077,1.0,919,266,0.28944504896626766,0.20461538461538462,1.0
FraudYelp,attr_dropout_50,no_degree_struct,GradientBoosting,ok,,45954,8051348,14,36762,9192,6677,5377,1300,13.722999334335327,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__no_degree_struct__GradientBoosting.json,0.7233566123435612,0.26512691915396536,1300,339,0.26076923076923075,0.26076923076923075,1.0,91,36,0.3956043956043956,0.027692307692307693,1.0,459,161,0.35076252723311546,0.12384615384615384,1.0,919,280,0.30467899891186073,0.2153846153846154,1.0
FraudYelp,attr_dropout_50,no_degree_struct,IsolationForest,ok,,45954,8051348,14,36762,9192,6677,5377,1300,1.7619974613189697,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__no_degree_struct__IsolationForest.json,0.5425019493937385,0.15995410064314605,1300,224,0.1723076923076923,0.1723076923076923,1.0,91,21,0.23076923076923078,0.016153846153846154,1.0,459,85,0.18518518518518517,0.06538461538461539,1.0,919,153,0.16648531011969533,0.1176923076923077,1.0
FraudYelp,attr_dropout_50,no_degree_struct,LogisticRegression,ok,,45954,8051348,14,36762,9192,6677,5377,1300,0.15099811553955078,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__no_degree_struct__LogisticRegression.json,0.6989841221879995,0.23173978826434563,1300,313,0.24076923076923076,0.24076923076923076,1.0,91,24,0.26373626373626374,0.018461538461538463,1.0,459,100,0.2178649237472767,0.07692307692307693,1.0,919,217,0.23612622415669204,0.16692307692307692,1.0
FraudYelp,attr_dropout_50,no_degree_struct,RandomForest,ok,,45954,8051348,14,36762,9192,6677,5377,1300,5.540992259979248,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__no_degree_struct__RandomForest.json,0.6790444559242075,0.2636960011234627,1300,362,0.2784615384615385,0.2784615384615385,1.0,91,51,0.5604395604395604,0.03923076923076923,1.0,459,154,0.3355119825708061,0.11846153846153847,1.0,919,275,0.2992383025027203,0.21153846153846154,1.0
FraudYelp,attr_dropout_50,struct_only,ExtraTrees,ok,,45954,8051348,23,36762,9192,6677,5377,1300,3.2409980297088623,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__struct_only__ExtraTrees.json,0.685249619868221,0.27711993973147775,1300,390,0.3,0.3,1.0,91,50,0.5494505494505495,0.038461538461538464,1.0,459,163,0.355119825708061,0.12538461538461537,1.0,919,287,0.31229597388465724,0.22076923076923077,1.0
FraudYelp,attr_dropout_50,struct_only,GradientBoosting,ok,,45954,8051348,23,36762,9192,6677,5377,1300,30.32399892807007,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__struct_only__GradientBoosting.json,0.7362999532145502,0.29584620171665077,1300,354,0.2723076923076923,0.2723076923076923,1.0,91,44,0.4835164835164835,0.033846153846153845,1.0,459,173,0.3769063180827887,0.13307692307692306,1.0,919,302,0.32861806311207836,0.2323076923076923,1.0
FraudYelp,attr_dropout_50,struct_only,IsolationForest,ok,,45954,8051348,23,36762,9192,6677,5377,1300,1.7979998588562012,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__struct_only__IsolationForest.json,0.5469753694101135,0.16541720748683802,1300,229,0.17615384615384616,0.17615384615384616,1.0,91,21,0.23076923076923078,0.016153846153846154,1.0,459,84,0.1830065359477124,0.06461538461538462,1.0,919,161,0.17519042437431992,0.12384615384615384,1.0
FraudYelp,attr_dropout_50,struct_only,LogisticRegression,ok,,45954,8051348,23,36762,9192,6677,5377,1300,0.2669990062713623,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__struct_only__LogisticRegression.json,0.7164984989668213,0.2558611438182228,1300,352,0.27076923076923076,0.27076923076923076,1.0,91,33,0.3626373626373626,0.025384615384615384,1.0,459,140,0.30501089324618735,0.1076923076923077,1.0,919,262,0.2850924918389554,0.20153846153846153,1.0
FraudYelp,attr_dropout_50,struct_only,RandomForest,ok,,45954,8051348,23,36762,9192,6677,5377,1300,8.99399185180664,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_dropout_50__struct_only__RandomForest.json,0.691611661273344,0.28196558051199844,1300,383,0.2946153846153846,0.2946153846153846,1.0,91,51,0.5604395604395604,0.03923076923076923,1.0,459,171,0.37254901960784315,0.13153846153846155,1.0,919,304,0.3307943416757345,0.23384615384615384,1.0
FraudYelp,attr_noise_10,attr_only,ExtraTrees,ok,,45954,8051348,32,36762,9192,6677,5377,1300,6.182998180389404,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_noise_10__attr_only__ExtraTrees.json,0.8742252134586143,0.6094412068687487,1300,740,0.5692307692307692,0.5692307692307692,1.0,91,85,0.9340659340659341,0.06538461538461539,1.0,459,359,0.7821350762527233,0.27615384615384614,1.0,919,601,0.6539717083786725,0.4623076923076923,1.0
FraudYelp,attr_noise_10,attr_only,GradientBoosting,ok,,45954,8051348,32,36762,9192,6677,5377,1300,88.0229959487915,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_noise_10__attr_only__GradientBoosting.json,0.8493834554953409,0.5688733146024006,1300,692,0.5323076923076923,0.5323076923076923,1.0,91,84,0.9230769230769231,0.06461538461538462,1.0,459,347,0.7559912854030502,0.26692307692307693,1.0,919,565,0.6147986942328618,0.4346153846153846,1.0
FraudYelp,attr_noise_10,attr_only,IsolationForest,ok,,45954,8051348,32,36762,9192,6677,5377,1300,1.926999807357788,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_noise_10__attr_only__IsolationForest.json,0.6320206440796912,0.2594335908845314,1300,369,0.28384615384615386,0.28384615384615386,1.0,91,49,0.5384615384615384,0.03769230769230769,1.0,459,176,0.38344226579520696,0.13538461538461538,1.0,919,291,0.31664853101196955,0.22384615384615383,1.0
FraudYelp,attr_noise_10,attr_only,LogisticRegression,ok,,45954,8051348,32,36762,9192,6677,5377,1300,0.4459998607635498,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_noise_10__attr_only__LogisticRegression.json,0.7724496081718586,0.38928170739124723,1300,523,0.4023076923076923,0.4023076923076923,1.0,91,66,0.7252747252747253,0.05076923076923077,1.0,459,239,0.5206971677559913,0.18384615384615385,1.0,919,407,0.4428726877040261,0.3130769230769231,1.0
FraudYelp,attr_noise_10,attr_only,RandomForest,ok,,45954,8051348,32,36762,9192,6677,5377,1300,27.385000467300415,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_noise_10__attr_only__RandomForest.json,0.8799040898280635,0.6234740669159213,1300,750,0.5769230769230769,0.5769230769230769,1.0,91,86,0.945054945054945,0.06615384615384616,1.0,459,364,0.7930283224400871,0.28,1.0,919,605,0.6583242655059848,0.4653846153846154,1.0
FraudYelp,attr_noise_10,degree_only,ExtraTrees,ok,,45954,8051348,9,36762,9192,6677,5377,1300,2.786998987197876,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_noise_10__degree_only__ExtraTrees.json,0.5797869799992201,0.22450468269678225,1300,312,0.24,0.24,1.0,91,53,0.5824175824175825,0.040769230769230766,1.0,459,151,0.3289760348583878,0.11615384615384615,1.0,919,244,0.26550598476605003,0.18769230769230769,1.0
FraudYelp,attr_noise_10,degree_only,GradientBoosting,ok,,45954,8051348,9,36762,9192,6677,5377,1300,16.60599708557129,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_noise_10__degree_only__GradientBoosting.json,0.5750980057702054,0.2012871607622719,1300,300,0.23076923076923078,0.23076923076923078,1.0,91,41,0.45054945054945056,0.031538461538461536,1.0,459,125,0.27233115468409586,0.09615384615384616,1.0,919,234,0.2546245919477693,0.18,1.0
FraudYelp,attr_noise_10,degree_only,IsolationForest,ok,,45954,8051348,9,36762,9192,6677,5377,1300,1.6460011005401611,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_noise_10__degree_only__IsolationForest.json,0.5397478946547625,0.16683294207931063,1300,242,0.18615384615384614,0.18615384615384614,1.0,91,21,0.23076923076923078,0.016153846153846154,1.0,459,90,0.19607843137254902,0.06923076923076923,1.0,919,171,0.18607181719260066,0.13153846153846155,1.0
FraudYelp,attr_noise_10,degree_only,LogisticRegression,ok,,45954,8051348,9,36762,9192,6677,5377,1300,0.16499972343444824,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_noise_10__degree_only__LogisticRegression.json,0.5490254006004133,0.1737945257364592,1300,258,0.19846153846153847,0.19846153846153847,1.0,91,27,0.2967032967032967,0.02076923076923077,1.0,459,107,0.23311546840958605,0.0823076923076923,1.0,919,196,0.2132752992383025,0.15076923076923077,1.0
FraudYelp,attr_noise_10,degree_only,RandomForest,ok,,45954,8051348,9,36762,9192,6677,5377,1300,12.502002954483032,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_noise_10__degree_only__RandomForest.json,0.577779689266638,0.2305381905884898,1300,339,0.26076923076923075,0.26076923076923075,1.0,91,52,0.5714285714285714,0.04,1.0,459,166,0.3616557734204793,0.1276923076923077,1.0,919,260,0.28291621327529926,0.2,1.0
FraudYelp,attr_noise_10,full,ExtraTrees,ok,,45954,8051348,55,36762,9192,6677,5377,1300,6.50299859046936,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_noise_10__full__ExtraTrees.json,0.9070400405473897,0.6919164147799675,1300,839,0.6453846153846153,0.6453846153846153,1.0,91,87,0.9560439560439561,0.06692307692307692,1.0,459,389,0.8474945533769063,0.29923076923076924,1.0,919,667,0.7257889009793254,0.5130769230769231,1.0
FraudYelp,attr_noise_10,full,GradientBoosting,ok,,45954,8051348,55,36762,9192,6677,5377,1300,117.1329996585846,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_noise_10__full__GradientBoosting.json,0.889413719833132,0.6500806543267363,1300,785,0.6038461538461538,0.6038461538461538,1.0,91,84,0.9230769230769231,0.06461538461538462,1.0,459,375,0.8169934640522876,0.28846153846153844,1.0,919,635,0.690968443960827,0.48846153846153845,1.0
FraudYelp,attr_noise_10,full,IsolationForest,ok,,45954,8051348,55,36762,9192,6677,5377,1300,2.058992862701416,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_noise_10__full__IsolationForest.json,0.6270633358025653,0.2091556629942491,1300,328,0.2523076923076923,0.2523076923076923,1.0,91,20,0.21978021978021978,0.015384615384615385,1.0,459,120,0.26143790849673204,0.09230769230769231,1.0,919,234,0.2546245919477693,0.18,1.0
FraudYelp,attr_noise_10,full,LogisticRegression,ok,,45954,8051348,55,36762,9192,6677,5377,1300,0.7479896545410156,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_noise_10__full__LogisticRegression.json,0.8357889196459901,0.49218142258959796,1300,640,0.49230769230769234,0.49230769230769234,1.0,91,74,0.8131868131868132,0.05692307692307692,1.0,459,296,0.644880174291939,0.2276923076923077,1.0,919,512,0.5571273122959739,0.39384615384615385,1.0
FraudYelp,attr_noise_10,full,RandomForest,ok,,45954,8051348,55,36762,9192,6677,5377,1300,23.674999475479126,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudYelp__attr_noise_10__full__RandomForest.json,0.9109882938906001,0.6919751825448578,1300,845,0.65,0.65,1.0,91,84,0.9230769230769231,0.06461538461538462,1.0,459,386,0.840958605664488,0.2969230769230769,1.0,919,673,0.7323177366702938,0.5176923076923077,1.0
