dataset,regime,ablation,model,status,error,n_nodes,n_edges_perturbed,n_features,n_train,n_test,n_anomalies_total,n_anomalies_train,n_anomalies_test,runtime_sec,json_file,roc_auc,pr_auc,k_at_pos,hits_at_pos,precision_at_k_at_pos,recall_at_k_at_pos,hits_at_k_at_pos,k_at_1pct,hits_at_1pct,precision_at_k_at_1pct,recall_at_k_at_1pct,hits_at_k_at_1pct,k_at_5pct,hits_at_5pct,precision_at_k_at_5pct,recall_at_k_at_5pct,hits_at_k_at_5pct,k_at_10pct,hits_at_10pct,precision_at_k_at_10pct,recall_at_k_at_10pct,hits_at_k_at_10pct
FraudAmazon,attr_noise_25,full,RandomForest,ok,,11944,9557648,48,6910,1729,821,637,184,2.9370031356811523,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_25__full__RandomForest.json,0.9700102012100745,0.9102466781968966,184,156,0.8478260869565217,0.8478260869565217,1.0,17,17,1.0,0.09239130434782608,1.0,86,84,0.9767441860465116,0.45652173913043476,1.0,172,153,0.8895348837209303,0.8315217391304348,1.0
FraudAmazon,attr_noise_25,attr_only,GradientBoosting,ok,,11944,9557648,25,6910,1729,821,637,184,11.693998098373413,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_25__attr_only__GradientBoosting.json,0.9688915857605177,0.9019576563541588,184,152,0.8260869565217391,0.8260869565217391,1.0,17,17,1.0,0.09239130434782608,1.0,86,84,0.9767441860465116,0.45652173913043476,1.0,172,148,0.8604651162790697,0.8043478260869565,1.0
FraudAmazon,attr_noise_25,full,LogisticRegression,ok,,11944,9557648,48,6910,1729,821,637,184,0.1029973030090332,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_25__full__LogisticRegression.json,0.9669885324328127,0.8622604621324677,184,150,0.8152173913043478,0.8152173913043478,1.0,17,16,0.9411764705882353,0.08695652173913043,1.0,86,81,0.9418604651162791,0.44021739130434784,1.0,172,147,0.8546511627906976,0.7989130434782609,1.0
FraudAmazon,attr_noise_25,attr_only,RandomForest,ok,,11944,9557648,25,6910,1729,821,637,184,3.200000524520874,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_25__attr_only__RandomForest.json,0.9663852539749542,0.898173719124105,184,159,0.8641304347826086,0.8641304347826086,1.0,17,17,1.0,0.09239130434782608,1.0,86,84,0.9767441860465116,0.45652173913043476,1.0,172,151,0.877906976744186,0.8206521739130435,1.0
FraudAmazon,attr_noise_25,attr_only,LogisticRegression,ok,,11944,9557648,25,6910,1729,821,637,184,0.0950002670288086,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_25__attr_only__LogisticRegression.json,0.9605336288166596,0.8588401653319573,184,149,0.8097826086956522,0.8097826086956522,1.0,17,16,0.9411764705882353,0.08695652173913043,1.0,86,83,0.9651162790697675,0.45108695652173914,1.0,172,146,0.8488372093023255,0.7934782608695652,1.0
FraudAmazon,attr_noise_25,full,ExtraTrees,ok,,11944,9557648,48,6910,1729,821,637,184,0.896998405456543,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_25__full__ExtraTrees.json,0.9544234557478541,0.8248715579890048,184,129,0.7010869565217391,0.7010869565217391,1.0,17,17,1.0,0.09239130434782608,1.0,86,85,0.9883720930232558,0.46195652173913043,1.0,172,126,0.7325581395348837,0.6847826086956522,1.0
FraudAmazon,attr_noise_25,attr_only,ExtraTrees,ok,,11944,9557648,25,6910,1729,821,637,184,0.8980038166046143,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_25__attr_only__ExtraTrees.json,0.9537445476290981,0.8660280970511661,184,140,0.7608695652173914,0.7608695652173914,1.0,17,17,1.0,0.09239130434782608,1.0,86,85,0.9883720930232558,0.46195652173913043,1.0,172,138,0.8023255813953488,0.75,1.0
FraudAmazon,attr_noise_25,attr_only,IsolationForest,ok,,11944,9557648,25,6910,1729,821,637,184,0.8039999008178711,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_25__attr_only__IsolationForest.json,0.8559976079921204,0.39503456475872495,184,84,0.45652173913043476,0.45652173913043476,1.0,17,5,0.29411764705882354,0.02717391304347826,1.0,86,40,0.46511627906976744,0.21739130434782608,1.0,172,78,0.45348837209302323,0.42391304347826086,1.0
FraudAmazon,attr_noise_25,struct_only,GradientBoosting,ok,,11944,9557648,23,6910,1729,821,637,184,6.4619996547698975,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_noise_25__struct_only__GradientBoosting.json,0.8188546503447306,0.41327204194285955,184,82,0.44565217391304346,0.44565217391304346,1.0,17,12,0.7058823529411765,0.06521739130434782,1.0,86,44,0.5116279069767442,0.2391304347826087,1.0,172,79,0.45930232558139533,0.42934782608695654,1.0
FraudAmazon,attr_shuffle,struct_only,GradientBoosting,ok,,11944,9557648,23,6910,1729,821,637,184,6.360998153686523,C:\Users\ivan\WORK\workshops\ICDM\Ablation\robustness_attribute_structure_outputs\results_json\FraudAmazon__attr_shuffle__struct_only__GradientBoosting.json,0.8188546503447306,0.41327204194285955,184,82,0.44565217391304346,0.44565217391304346,1.0,17,12,0.7058823529411765,0.06521739130434782,1.0,86,44,0.5116279069767442,0.2391304347826087,1.0,172,79,0.45930232558139533,0.42934782608695654,1.0
