expected_stage,actual_stage,dataset,group,contamination,expected_json,json_exists,status,n_features,n_rows,n_devices,runtime_sec,ranked_csv_exists,top_csv_exists,device_csv_exists,ranked_csv,top_csv,device_csv,error
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,core_daily,0.03,ts__ts_kkt_47_19_core_daily_contam_0.03.json,True,ok,18,1425172,15491.0,126.7080020904541,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_core_daily_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_core_daily_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_core_daily_contam_0.03__device_aggregated_scores.csv,
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,core_daily,0.05,ts__ts_kkt_47_19_core_daily_contam_0.05.json,True,ok,18,1425172,15491.0,126.55500173568726,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_core_daily_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_core_daily_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_core_daily_contam_0.05__device_aggregated_scores.csv,
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,rolling_deviation,0.01,ts__ts_kkt_47_19_rolling_deviation_contam_0.01.json,True,ok,48,1425172,15491.0,139.47000217437744,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.01__device_aggregated_scores.csv,
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,rolling_deviation,0.03,ts__ts_kkt_47_19_rolling_deviation_contam_0.03.json,True,ok,48,1425172,15491.0,139.80499792099,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.03__device_aggregated_scores.csv,
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,rolling_deviation,0.05,ts__ts_kkt_47_19_rolling_deviation_contam_0.05.json,True,ok,48,1425172,15491.0,138.55100178718567,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.05__device_aggregated_scores.csv,
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,peer_deviation,0.01,ts__ts_kkt_47_19_peer_deviation_contam_0.01.json,True,ok,6,1425172,15491.0,126.05701494216919,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.01__device_aggregated_scores.csv,
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,peer_deviation,0.03,ts__ts_kkt_47_19_peer_deviation_contam_0.03.json,True,ok,6,1425172,15491.0,127.14499711990356,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.03__device_aggregated_scores.csv,
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,peer_deviation,0.05,ts__ts_kkt_47_19_peer_deviation_contam_0.05.json,True,ok,6,1425172,15491.0,125.92900276184082,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.05__device_aggregated_scores.csv,
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,payment_mix,0.01,ts__ts_kkt_47_19_payment_mix_contam_0.01.json,True,ok,20,1425172,15491.0,135.7770004272461,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.01__device_aggregated_scores.csv,
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,payment_mix,0.03,ts__ts_kkt_47_19_payment_mix_contam_0.03.json,True,ok,20,1425172,15491.0,136.3159999847412,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.03__device_aggregated_scores.csv,
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,payment_mix,0.05,ts__ts_kkt_47_19_payment_mix_contam_0.05.json,True,ok,20,1425172,15491.0,135.94500470161438,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.05__device_aggregated_scores.csv,
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,turnover,0.01,ts__ts_kkt_47_19_turnover_contam_0.01.json,True,ok,42,1425172,15491.0,144.00899600982666,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.01__device_aggregated_scores.csv,
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,turnover,0.03,ts__ts_kkt_47_19_turnover_contam_0.03.json,True,ok,42,1425172,15491.0,141.80800127983093,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.03__device_aggregated_scores.csv,
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,turnover,0.05,ts__ts_kkt_47_19_turnover_contam_0.05.json,True,ok,42,1425172,15491.0,141.90800070762634,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.05__device_aggregated_scores.csv,
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,bills_items,0.01,ts__ts_kkt_47_19_bills_items_contam_0.01.json,True,ok,29,1425172,15491.0,138.21799993515015,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.01__device_aggregated_scores.csv,
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,bills_items,0.03,ts__ts_kkt_47_19_bills_items_contam_0.03.json,True,ok,29,1425172,15491.0,137.07899975776672,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.03__device_aggregated_scores.csv,
ts_kkt_day_level,ts_kkt_day_level,ts_kkt_47_19,bills_items,0.05,ts__ts_kkt_47_19_bills_items_contam_0.05.json,True,ok,29,1425172,15491.0,136.9289994239807,True,True,True,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.05__device_aggregated_scores.csv,
