kkt_id,ts_final_score,ts_best_device_score,ts_mean_device_score,ts_max_daily_score,ts_total_anomaly_days,ts_total_days,ts_n_appearances
e64b944bf9bcf80f9a54dc946b2ba86f,1.0,1.0,0.9219649881466526,1.0,680,92,21
e6450be7a5bf01a9f9586e156df8af32,1.0,1.0,0.7711405848057915,1.0,1177,92,21
e61a21c9e725c651791649b5f5cfe0fa,1.0,1.0,0.894701278629766,1.0,1022,92,21
e5fa5f4083b95603af2e079375433a11,1.0,1.0,0.9669737147518676,1.0,1328,92,21
9469344eee83e43ee99d0a4240c9dddb,1.0,1.0,0.9144950949993574,1.0,1099,92,21
d8bdafb501253a9d61f204e2e26a8099,1.0,1.0,0.9244661669878496,1.0,1092,92,21
87fcd510594665d2f75e61e32001c8a0,1.0,1.0,0.8886880476671889,1.0,1283,92,21
b9c07c668f29fff1dc24bce9a287c4d4,1.0,1.0,0.8507723040351409,1.0,1075,92,21
6137a766a4788e9bcab60cfa0b616037,1.0,1.0,0.8960821432162208,1.0,862,92,21
ba9f65d7c1af6dbf3d289c4b3354c5c4,1.0,1.0,0.8193582518079332,1.0,984,92,21
213c8609be8a1f5277a31298c27b285e,1.0,1.0,0.9055428944109396,1.0,707,92,21
12fae61c465c6ce1d76fdbd6ca160270,1.0,1.0,0.8125358847347395,1.0,902,92,21
0c8990390800019db116f9cea8b24a81,1.0,1.0,0.7867732523912866,1.0,968,92,21
96dd18b564606f069e001a5058575231,1.0,1.0,0.8454178805187296,1.0,942,92,21
96bd134b19bdad3e263ee866b8230ede,1.0,1.0,0.8844771546075182,1.0,729,92,21
62351e4116de511b4f1cb4375ffa85c6,1.0,1.0,0.8777494620373512,1.0,694,92,21
d823ca20ea36fcee9169ff05243ddf11,1.0,1.0,0.8367078549433277,1.0,1076,92,21
e78dba77bfc7079f701ecfc786bcdff3,1.0,1.0,0.8041012187846531,1.0,770,92,21
48486c23ebe48fc5e63b8bf8a4c9fe17,1.0,1.0,0.8778096496275247,1.0,1177,92,21
21343e5de581d4afbf704ddcf6285863,1.0,1.0,0.8957642145824039,1.0,1023,92,21
48f99983b82af8ab1d8de340bd4eeb42,1.0,1.0,0.85171846282338,1.0,770,92,21
0c7f3fd1f2214facee9c4acc0369f6da,1.0,1.0,0.881525666688195,1.0,893,92,21
9620e5dd3a064c4762e639596e5eb8e7,1.0,1.0,0.7730844780410402,1.0,1217,92,21
874539d3232afe7c4f206773fa036451,1.0,1.0,0.9234249191208196,1.0,1272,92,21
48bcf4b986fc5d5997c679a57c175274,1.0,1.0,0.9491199978814722,1.0,814,92,21
6145547a649b47fbcf634301bfce7887,1.0,1.0,0.7536331618335054,1.0,1010,92,21
48dd83e11fb262717e78ee6118e8ff83,1.0,1.0,0.9376111066038928,1.0,1554,92,21
2120daaae23604ae7e931fb67020920c,1.0,1.0,0.8796529346671547,1.0,928,92,21
95f253dfc29cc500861ee270eef7a726,1.0,1.0,0.859596664766065,1.0,1028,92,21
4b2f08f3b1f7a3449e91f59de683093a,1.0,1.0,0.9212562177000964,1.0,1170,92,21
603f12ff00edd38c8d3efafa6c5b840c,1.0,1.0,0.8321108310387382,1.0,824,92,21
5e17c8caf8a85e3dde33181027147039,1.0,1.0,0.8747683774944545,1.0,1182,92,21
4d3414d7465086f94664a78cdb002b5f,1.0,1.0,0.7695468567882345,1.0,1295,92,21
5eabba71423bee80759211c9788e5aec,1.0,1.0,0.7610696398595651,1.0,1346,92,21
d9b3a23d5bf373cd4c7cf2fa6cea45e3,1.0,1.0,0.9764969216960032,1.0,1410,92,21
bb7f7bb4fd0e437f58acbc43daba62a6,1.0,1.0,0.7603705552267365,1.0,1310,92,21
92cd18414648d6cf2c408952dfc3c6f3,1.0,1.0,0.7924363842451476,1.0,1266,92,21
92c2d47817e0d3117c620e6cfd31478e,1.0,1.0,0.9329911649712472,1.0,1386,92,21
c0e9f94eda7b1d81ca8e9129c474d16b,1.0,1.0,0.7589534781520664,1.0,1252,92,21
e3bcfe908085abc1bfb3921ecd560ac3,1.0,1.0,0.9235979478737592,1.0,1093,92,21
d9f592f35d033839f669dde82472d60c,1.0,1.0,0.8537428081995974,1.0,789,92,21
4d35ec744467bfe6cc2dcce783bf7835,1.0,1.0,0.928697682313984,1.0,1254,92,21
e449f43671c532c304db48ed14c3659e,1.0,1.0,0.8771581208364458,1.0,1084,92,21
d9f5d9185eaa75842eb2bcebf908f620,1.0,1.0,0.9812761570474224,1.0,1317,92,21
5e2c5dcb38e6ff12148b5143c9d5efb6,1.0,1.0,0.7890377701314231,1.0,1179,92,21
4d8df3f4d456ab0b18d09df28b10616d,1.0,1.0,0.8929782415811192,1.0,745,92,21
4d8edc659f07e8a9427d6275ef8de0a7,1.0,1.0,0.7712243889913492,1.0,1102,92,21
da2e67062574bb7a5797b1e46748933e,1.0,1.0,0.8552460088111024,1.0,721,92,21
4e330c7ce493dfa0c256e9164c262150,1.0,1.0,0.91771528604784,1.0,871,92,21
4e427413da185c652c5a26084af6bc4a,1.0,1.0,0.8729401225674807,1.0,817,92,21
e357c0779e1b3ac04b218ff58d649323,1.0,1.0,0.9472690265178592,1.0,885,92,21
2051bdf738206331a6dd4410a8c98205,1.0,1.0,0.953146338258072,1.0,913,92,21
92ebe5d472d526c755ed71923f72ae37,1.0,1.0,0.9393559483127154,1.0,678,92,21
baa5cac7bc580269f506db7cd67041fb,1.0,1.0,0.8265712803941987,1.0,738,92,21
4bde94dd8c6a7369f86e06d7d23a18fd,1.0,1.0,0.7726537500884325,1.0,1302,92,21
c1d6be5b66672d292106c3ee1e5d3a02,1.0,1.0,0.8775985108618632,1.0,1182,92,21
1363ba7bde03b9b26752b51b931000a6,1.0,1.0,0.9842578433589798,1.0,1833,92,21
9415b2564d577000c720beff4400cb6c,1.0,1.0,0.8467368170820503,1.0,1198,92,21
602664532f7a6d2dd55f905a24ff54c4,1.0,1.0,0.8540333354518133,1.0,797,92,21
4bc98e1df6e212a41c4b67ca93c14ea4,1.0,1.0,0.7584284703842288,1.0,1154,92,21
4bcdfc82a3ea95906c16f03f83b845ae,1.0,1.0,0.7727400837161026,1.0,1213,92,21
5f4c613896b5917a87d47b3ddef07ee5,1.0,1.0,0.92077027736985,1.0,976,92,21
baedaf3c875d01d2d2b41b2a61fd4f60,1.0,1.0,0.9644215104630957,1.0,1164,92,21
0c3aee2676eb451120f727281ff6077e,1.0,1.0,0.8378447086409659,1.0,728,92,21
92f3f1780898b142dce6491fab5cd018,1.0,1.0,0.8522010798143042,1.0,1135,92,21
93bfd5a86d254de3b3607b80b9a2dbce,1.0,1.0,0.775332674795552,1.0,1300,92,21
9391e6575c98a08d0ab3e17e8091cec4,1.0,1.0,0.7994583219677077,1.0,1005,92,21
c1589b259aed0f4223dd31270ff27f9b,1.0,1.0,0.8805887029034603,1.0,863,92,21
935c3107f642df995f9fc7fbf5ba7c17,1.0,1.0,0.8595285660512382,1.0,1418,92,21
e4c284100b8441b2d7c601cccb87164f,1.0,1.0,0.8181312800385276,1.0,842,92,21
4c1755c9a7643c0baa75f1ccb7e22527,1.0,1.0,0.9397167699878772,1.0,830,92,21
4c1d858e702ad8606698985c3e84a1b1,1.0,1.0,0.8835600431229106,1.0,758,92,21
5f04f025919537eed8342c0c3036e7ae,1.0,1.0,0.9643929654787396,1.0,1348,92,21
c68b24419dbe05bc0e15e9e17ed39cb1,1.0,1.0,0.8801027540217883,1.0,1130,92,21
59e0cd9c597f53ceeeb07b2207351c6e,1.0,1.0,0.8994409148780149,1.0,669,92,21
7b90a08a6ed1ca1d3ceb8c0000ee7224,1.0,1.0,0.9517327523311344,1.0,860,92,21
7480d32393e247d85770e09997568c2c,1.0,1.0,0.9453645155531768,1.0,890,92,21
a7e67703376fbefc4246a3306c9fe0da,1.0,1.0,0.8978952892621037,1.0,740,92,21
789fa7a0b1f69c2bc69f88fdf7b8892a,1.0,1.0,0.8647720790525981,1.0,901,92,21
fe7723c4c7f341e2a5d9c01c1539cf11,1.0,1.0,0.7638752725637817,1.0,1120,92,21
0171d1b1b44871fbf4161aad54e6481b,1.0,1.0,0.9626927581338444,1.0,1082,92,21
ca270b8740485f36810f3a24de320062,1.0,1.0,0.8689385847389363,1.0,972,92,21
c7b43bb1e362ce3ee467111b3d817676,1.0,1.0,0.8124997530868805,1.0,1420,92,21
78863088a0ecb03fc60239c7d0e92f32,1.0,1.0,0.7762596740337392,1.0,1352,92,21
2a757fd11aa46553396e147b73407a32,1.0,1.0,0.7922998582133773,1.0,767,92,21
acaf943e759bc143fe704a0e2c7b1bed,1.0,1.0,0.9220173727194316,1.0,1329,92,21
f7ec48f2399679460f3159e5e49f64be,1.0,1.0,0.8059735434116797,1.0,849,92,21
2db1da93d4865eb506f28f58098d1bda,1.0,1.0,0.9104983358679832,1.0,1468,92,21
a53c1e68cda3eb36931ab7d50e27082e,1.0,1.0,0.7744452264502015,1.0,1296,92,21
aa06c45d1ad4ce1c94ccc76cccbdbcb4,1.0,1.0,0.9080213430467994,1.0,946,92,21
71f25db117efd25a7ba247f7a959755d,1.0,1.0,0.896544533379449,1.0,1048,92,21
a7f5b90aaf5afa6fcbfc79eb8c4f99a1,1.0,1.0,0.7800471549678828,1.0,1011,92,21
2da4bdcfff371188999dead664f96ec0,1.0,1.0,0.8035783379663071,1.0,1059,92,21
fd08fd2bab1b2856bd5409550a05f8f2,1.0,1.0,0.8893510174361714,1.0,710,92,21
19c469c3aadf87c9a14ba6a63ff149bc,1.0,1.0,0.848697994082326,1.0,786,92,21
1046f2d44fed701729a9552afd78fbc2,1.0,1.0,0.9178465751211246,1.0,1075,92,21
2d87f6348a73f68f6915959ea5f737d6,1.0,1.0,0.9250607840754722,1.0,935,92,21
7477b1b2b196f60cf79d2e08b867680c,1.0,1.0,0.9351981179897932,1.0,783,92,21
a502e9275889a2e99c2d17c26c854c1f,1.0,1.0,0.7911955914891212,1.0,871,92,21
71de5b825145d571ee01fc80a29cd992,1.0,1.0,0.8098431347991403,1.0,1441,92,21
34809063434e070f209c1325c9a6b5b1,1.0,1.0,0.8572748503998137,1.0,1241,92,21
fce6f41b2dc29f87070953e3367e64c7,1.0,1.0,0.915135253147678,1.0,1056,92,21
cf33f3ad79a3919bf31b0a00d12dfd6a,1.0,1.0,0.8662122371389597,1.0,1178,92,21
25b8bb97c6fa76e2584070f61118aa18,1.0,1.0,0.9258255353509026,1.0,763,92,21
ae2851c991718c14b11d45fbe2c2708f,1.0,1.0,0.8951797353813628,1.0,813,92,21
ff137a93a8ee407f6b5871a5cdcba9ab,1.0,1.0,0.8968409798955405,1.0,768,92,21
af481f9dc97aebdd8bcdbd8867a8782d,1.0,1.0,0.7838322082037391,1.0,915,92,21
b0e187a81737a03836e3dfa9893a8436,1.0,1.0,0.7707113616692193,1.0,1297,92,21
ff04658f6e18858d6931f648852340e6,1.0,1.0,0.7663507251521695,1.0,1307,92,21
c76db7150391e0b2eb4702b31ab7d56d,1.0,1.0,0.8976533782693943,1.0,803,92,21
287986b70fce641226dfbb802ba281f3,1.0,1.0,0.9385874920784518,1.0,889,92,21
a7adeecdd6dd175caffce83e3636d105,1.0,1.0,0.8923610976461036,1.0,806,92,21
a7c16040a8a40e6805d91eaeee566133,1.0,1.0,0.8792983897107031,1.0,748,92,21
feee8d028c2078e50eab0909b029f8eb,1.0,1.0,0.7938645140035451,1.0,1403,92,21
caad75d35a609ded4809d8ffcc2ec72c,1.0,1.0,0.856841298956265,1.0,731,92,21
77414b3e3e74b85fb55a99c77780c816,1.0,1.0,0.8502361136577938,1.0,1229,92,21
cadd61e8f684b6abfe814cba45282236,1.0,1.0,0.9128722992244256,1.0,900,92,21
193e410552b5149db27c980104139d24,1.0,1.0,0.8918199229590866,1.0,1024,92,21
b08da103973dfe70e997e3bcf9cdd4b7,1.0,1.0,0.8757692393061498,1.0,1252,92,21
febf4d1153a03b64d3dc66525b114ceb,1.0,1.0,0.9063915075159176,1.0,1219,92,21
32b710b2aa1a5a106903d159066915cc,1.0,1.0,0.9277433897193716,1.0,691,92,21
ac8ccb8203159e1666a34b9f7461104f,1.0,1.0,0.8961697305857274,1.0,926,92,21
cf40221592f1ff34857829d7aa5be8bb,1.0,1.0,0.8692279924444716,1.0,1023,92,21
18582d05d63572e030f768e8c496b221,1.0,1.0,0.9639882798658176,1.0,1173,92,21
2d537a7c6ff3825f016bd96d4af0e02a,1.0,1.0,0.7810883729209053,1.0,1351,92,21
19b7f28611d8fd20cfad660159d0fdca,1.0,1.0,0.785944359899405,1.0,1388,92,21
ca3474bb8d22751fb324fd4a1a5883d4,1.0,1.0,0.9271550595292428,1.0,1297,92,21
2bc6a2e53e50a378093157bd0224e06e,1.0,1.0,0.8270112957944517,1.0,751,92,21
3241ba382c54ba50b401a2b88686582e,1.0,1.0,0.8500167579899957,1.0,1083,92,21
72e65cc80c0f7996f1d2f849f4ad4eba,1.0,1.0,0.9400827781933782,1.0,1816,92,21
a5c71af7db6526f4e639577e551755e4,1.0,1.0,0.8037633071187406,1.0,1399,92,21
c98c559227f174cbbd3d41486fa0c6e0,1.0,1.0,0.9115175092522784,1.0,699,92,21
72f008383ffbae9d284ebd2782cf004d,1.0,1.0,0.7660435113213617,1.0,1097,92,21
77c762602f93fd52a334c3fd620f42b6,1.0,1.0,0.91530158878609,1.0,713,92,21
328c42d4bf76840a112b4eb9dc68e05c,1.0,1.0,0.8671561050708108,1.0,855,92,21
32ad6a43f9aefbb38c825eed78bfcc96,1.0,1.0,0.9037667361316926,1.0,873,92,21
32ea9bcdc88c23910bb9bd8987e9e35c,1.0,1.0,0.7774929928959929,1.0,1254,92,21
c83e29dc1bb1392bb4a76980511c8a0c,1.0,1.0,0.9200757954974774,1.0,1014,92,21
a870f9c9955a04d1f3d5b4e48eb5c5ef,1.0,1.0,0.7749426797478642,1.0,1305,92,21
2a94a56683d072f0030e30d0df58b913,1.0,1.0,0.9455764149764644,1.0,1172,92,21
17c9f1263d0434f06f2009bc4eac5c11,1.0,1.0,0.7700281941941812,1.0,1303,92,21
cbaa9c1782cc859e55db1f38dbfdcf5d,1.0,1.0,0.926033840780658,1.0,812,92,21
77ffc5841287c8cfb1295379c151c84a,1.0,1.0,0.936474777161928,1.0,1573,92,21
ce7c4f511279bfc79634087d2a512304,1.0,1.0,0.964025145788198,1.0,1023,92,21
77fb23ab2be28874a8d712a3b78cc123,1.0,1.0,0.8936638672161307,1.0,781,92,21
735e3266998c555b213f6559d8e63593,1.0,1.0,0.8606626911795868,1.0,1078,92,21
a8ccbcd2d2c8c100d7779a07741272d1,1.0,1.0,0.8120813969743194,1.0,1153,92,21
cbcccfdb1ba43c9f97cfb2f166d680be,1.0,1.0,0.90794166285987,1.0,774,92,21
77e5da4d1a9419f77a2652f5b6bfedf9,1.0,1.0,0.8191828140573401,1.0,798,92,21
ada624968e005d562fa449c059a41b10,1.0,1.0,0.8593573433494002,1.0,1380,92,21
740012b54b1e1c6dd5593c0b80ee05bb,1.0,1.0,0.9595739830688323,1.0,1016,92,21
2b620d0d4d1ed29a360e745a4058640d,1.0,1.0,0.8988538708668384,1.0,709,92,21
74029b733c4a01c53a3f8ca7176e4d05,1.0,1.0,0.90184815156012,1.0,701,92,21
a9943e26a702150fa9b590be7b95fe00,1.0,1.0,0.953197844121464,1.0,779,92,21
f8776c43f84574188ebcdf6e0fa5f101,1.0,1.0,0.9593930362421388,1.0,702,92,21
2ab2fedf294a7bd9670a4e1068065915,1.0,1.0,0.8386196370788985,1.0,869,92,21
7e411d3d010269810aa840c6d353f0d0,1.0,1.0,0.8975995251310703,1.0,882,92,21
7a9d284284fdf7b2e85b6cbebf6feb52,1.0,1.0,0.8913611823285937,1.0,749,92,21
09b00e23e4f435d0d257cc024da63ecd,1.0,1.0,0.869926311216321,1.0,802,92,21
090bebf4b167dd8d7014f86cfc16dc27,1.0,1.0,0.7741256502644648,1.0,1297,92,21
33b7268b118e4cfb19222fbfa2839bea,1.0,1.0,0.8958887296447444,1.0,695,92,21
a9c82da62466ff9195d00c55059b30e6,1.0,1.0,0.7973098599201345,1.0,946,92,21
78782ba9513ef4e8bdf5ddc1ba0eb732,1.0,1.0,0.9515412752420565,1.0,735,92,21
318a126e4bf1fd31abff21b5f8d9cce7,1.0,1.0,0.9454089283539824,1.0,821,92,21
72b3512a97e381026e948b76cf07fe26,1.0,1.0,0.8021221884236072,1.0,1421,92,21
2ced317e4c1300e55874d7a6cba32a2e,1.0,1.0,0.9452499174329958,1.0,1021,92,21
ce195c51761090c13f15566040a3be7b,1.0,1.0,0.9304588015267234,1.0,1283,92,21
2ac91e1d164583d828623d36094b9aa5,1.0,1.0,0.919514433590746,1.0,881,92,21
cb9507cadff0d21c449d7422e2011513,1.0,1.0,0.9314050642778297,1.0,853,92,21
2aef0d75d12248c2dd12dd458c95a366,1.0,1.0,0.8673230790813711,1.0,1111,92,21
ad1bd59427b3fe2a414f1199b150daff,1.0,1.0,0.8504311353173406,1.0,744,92,21
2ce81782b78442a309d98d12e5e81051,1.0,1.0,0.883789848037316,1.0,680,92,21
fd2e522b10f04cbed3eeb80ca92eaaf1,1.0,1.0,0.9431415296266786,1.0,1189,92,21
fd32265fff22b453389e3126a7d2bb9a,1.0,1.0,0.7812011351853075,1.0,967,92,21
adbd96bf5ac9e03a42f78ed6676ff3d9,1.0,1.0,0.8276828509149144,1.0,1005,92,21
30828e77c2954f47fa635d663f53040e,1.0,1.0,0.8168308680172961,1.0,1280,92,21
017c2f155ca59a8456a509fedbdbb68d,1.0,1.0,0.7666065215160927,1.0,1353,92,21
0910f844a8d341ba8669e012e1a90d5d,1.0,1.0,0.8013299918088191,1.0,1367,92,21
a6636797fb3b64304b598886aab8df41,1.0,1.0,0.7797694624851459,1.0,1323,92,21
c92148af6ae5172554c0a70919db9037,1.0,1.0,0.7575859530843284,1.0,963,92,21
f6915834cdb6086be758b49df3f8c458,1.0,1.0,0.9065251959127978,1.0,926,92,21
ca48197c0c21b7a74e0d74503df25e50,1.0,1.0,0.7539531127610856,1.0,1304,92,21
19f01b4b0638650c9d10dc1fadf51e4e,1.0,1.0,0.931415127777628,1.0,800,92,21
8056a7103104df31c5b9fd05a5851a33,1.0,1.0,0.9144807945742184,1.0,737,92,21
a33a995708f5910f361d28adbc701c7c,1.0,1.0,0.8520741958657736,1.0,1083,92,21
f62056ca85d6bb23ce6b8a92e6208cfd,1.0,1.0,0.8899795687680007,1.0,930,92,21
000aa26a9dedd6e3fca3532eb2c5f9e5,1.0,1.0,0.8440992543217412,1.0,1134,92,21
ac53ab180b637e745108df88fce9efd6,1.0,1.0,0.9769453365933658,1.0,1433,92,21
75496714538c49b8f78acf78037ce758,1.0,1.0,0.7891108035897731,1.0,1437,92,21
a324d4777060d6e4ca05c31f12e0d7c6,1.0,1.0,0.9206946984569162,1.0,683,92,21
76aa8e1a6db75207404e42eada0ce05e,1.0,1.0,0.7617489295757651,1.0,1020,92,21
7fc0c08b76a65ee9173a71f5bc4b1daf,1.0,1.0,0.7535538997301379,1.0,1089,92,21
70b198cc45c9dd1c9fe4d718a81d400e,1.0,1.0,0.8572333879258563,1.0,723,92,21
75844f815e1c1c309227227e6f52c44c,1.0,1.0,0.9234010815020522,1.0,1596,92,21
2e6a7a4b4063a1492a33876caeaa7a3e,1.0,1.0,0.9676600577254576,1.0,888,92,21
800ac588a564e81b6866d4ec9ad1a520,1.0,1.0,0.9526867379074924,1.0,857,92,21
35d74643a3d81b7d6e9391d73ad18a15,1.0,1.0,0.9194816106025614,1.0,740,92,21
7115bfce7be7d607cc4a627197fcd812,1.0,1.0,0.9331168032216848,1.0,1263,92,21
79d333a0b78fa503dc3534e8ebb0d839,1.0,1.0,0.9063634840942592,1.0,977,92,21
76a3258baf0d222c6c128590f83ad68f,1.0,1.0,0.7995614100526205,1.0,1366,92,21
7097974c2db1f34caf5df274ae87ccae,1.0,1.0,0.7870181239002958,1.0,841,92,21
fc40fde9108089cac6fc3da6f0b34bd5,1.0,1.0,0.9457968448420232,1.0,764,92,21
2ff4450c088624ea9d1c852ef1382a69,1.0,1.0,0.7871323845753703,1.0,1468,92,21
c6e77a90e1288595eecceb5343e74f13,1.0,1.0,0.934751239296194,1.0,736,92,21
c6e1ef28c65d275cd3617b241b4915db,1.0,1.0,0.9630084376961968,1.0,1088,92,21
7b3c2c28c2ee5cbf1e039bffa812d2ec,1.0,1.0,0.9190985529776312,1.0,1344,92,21
27655818635262ca70f13231155af091,1.0,1.0,0.7746458222419724,1.0,1315,92,21
c8ed1ffaa475da31b7bba1344df52b4c,1.0,1.0,0.8609141254921056,1.0,1227,92,21
25fefa1b8968e14927a4772a6c6785e7,1.0,1.0,0.9170550596258784,1.0,1550,92,21
10ae4ed8d7ed1a3c38388e5881810204,1.0,1.0,0.976689898752392,1.0,1374,92,21
b1013974898793d32e134a5db6fc8d28,1.0,1.0,0.9109764133318708,1.0,1371,92,21
aaf0efd17017fb5e842eedab67f20e2f,1.0,1.0,0.9445595397064545,1.0,1300,92,21
2eb72a1b5ef2edceeb5be0a28467ab09,1.0,1.0,0.9224792605176408,1.0,683,92,21
6ff444ff228793c2aeaf452590b2fe6c,1.0,1.0,0.7945710556863348,1.0,958,92,21
6ffb02675bdf6231698ae1bbaf7b8de1,1.0,1.0,0.8111015573339189,1.0,1101,92,21
a2f0ca90cc05dfa5fe873fd38d236041,1.0,1.0,0.8415005001712066,1.0,758,92,21
cc4ff0043d7b1b4271023bb3ee8ef6f3,1.0,1.0,0.8014760209782513,1.0,1349,92,21
ffedb7045b00effdfdda94c336312891,1.0,1.0,0.7767236762145444,1.0,1388,92,21
2fb689dcb77c0d7ca7ea1f0e7d2d60e7,1.0,1.0,0.8575192919752685,1.0,697,92,21
ae4a2f53c225e5b7f34ae7cde8d784ca,1.0,1.0,0.8006573110564259,1.0,1307,92,21
fb583c317bd956961ee9279652de004a,1.0,1.0,0.9283695262807452,1.0,1272,92,21
c6e265cdbbe4f77fded77af081d6b68b,1.0,1.0,0.8310533501192584,1.0,736,92,21
b13d355822e966b28420da39cfc419db,1.0,1.0,0.9135114856787762,1.0,742,92,21
