file,path,stage,dataset,group,contamination,status,error,n_rows,n_devices,n_features,n_top_anomalies,n_top_anomaly_days,top_score,median_score,runtime_sec,ranked_csv,top_csv,device_csv,created_at
ts__ts_kkt_47_11_payment_mix_contam_0.05.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_11_payment_mix_contam_0.05.json,ts_kkt_day_level,ts_kkt_47_11,payment_mix,0.05,ok,,3168756,34443.0,20,,158438.0,1.0,0.10663733359384459,303.35500144958496,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_payment_mix_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_payment_mix_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_payment_mix_contam_0.05__device_aggregated_scores.csv,2026-05-17 20:52:56
ts__ts_kkt_47_11_peer_deviation_contam_0.01.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_11_peer_deviation_contam_0.01.json,ts_kkt_day_level,ts_kkt_47_11,peer_deviation,0.01,ok,,3168756,34443.0,6,,31688.0,1.0,0.045431582035106874,288.03300046920776,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_peer_deviation_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_peer_deviation_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_peer_deviation_contam_0.01__device_aggregated_scores.csv,2026-05-17 20:28:11
ts__ts_kkt_47_11_peer_deviation_contam_0.03.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_11_peer_deviation_contam_0.03.json,ts_kkt_day_level,ts_kkt_47_11,peer_deviation,0.03,ok,,3168756,34443.0,6,,95063.0,1.0,0.045431582035106874,285.4060003757477,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_peer_deviation_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_peer_deviation_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_peer_deviation_contam_0.03__device_aggregated_scores.csv,2026-05-17 20:32:57
ts__ts_kkt_47_11_peer_deviation_contam_0.05.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_11_peer_deviation_contam_0.05.json,ts_kkt_day_level,ts_kkt_47_11,peer_deviation,0.05,ok,,3168756,34443.0,6,,158438.0,1.0,0.045431582035106874,283.5420022010803,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_peer_deviation_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_peer_deviation_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_peer_deviation_contam_0.05__device_aggregated_scores.csv,2026-05-17 20:37:42
ts__ts_kkt_47_11_rolling_deviation_contam_0.01.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_11_rolling_deviation_contam_0.01.json,ts_kkt_day_level,ts_kkt_47_11,rolling_deviation,0.01,ok,,3168756,34443.0,48,,31705.0,1.0,0.04992015006655942,348.1460347175598,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_rolling_deviation_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_rolling_deviation_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_rolling_deviation_contam_0.01__device_aggregated_scores.csv,2026-05-17 20:11:39
ts__ts_kkt_47_11_rolling_deviation_contam_0.03.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_11_rolling_deviation_contam_0.03.json,ts_kkt_day_level,ts_kkt_47_11,rolling_deviation,0.03,ok,,3168756,34443.0,48,,95063.0,1.0,0.04992015006655942,351.80199813842773,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_rolling_deviation_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_rolling_deviation_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_rolling_deviation_contam_0.03__device_aggregated_scores.csv,2026-05-17 20:17:31
ts__ts_kkt_47_11_rolling_deviation_contam_0.05.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_11_rolling_deviation_contam_0.05.json,ts_kkt_day_level,ts_kkt_47_11,rolling_deviation,0.05,ok,,3168756,34443.0,48,,158438.0,1.0,0.04992015006655942,350.1910011768341,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_rolling_deviation_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_rolling_deviation_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_rolling_deviation_contam_0.05__device_aggregated_scores.csv,2026-05-17 20:23:22
ts__ts_kkt_47_11_turnover_contam_0.01.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_11_turnover_contam_0.01.json,ts_kkt_day_level,ts_kkt_47_11,turnover,0.01,ok,,3168756,34443.0,42,,32968.0,1.0,0.07995964214336579,345.9730017185211,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_turnover_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_turnover_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_turnover_contam_0.01__device_aggregated_scores.csv,2026-05-17 20:58:42
ts__ts_kkt_47_11_turnover_contam_0.03.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_11_turnover_contam_0.03.json,ts_kkt_day_level,ts_kkt_47_11,turnover,0.03,ok,,3168756,34443.0,42,,95063.0,1.0,0.0799596421433658,337.0200002193451,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_turnover_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_turnover_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_turnover_contam_0.03__device_aggregated_scores.csv,2026-05-17 21:04:20
ts__ts_kkt_47_11_turnover_contam_0.05.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_11_turnover_contam_0.05.json,ts_kkt_day_level,ts_kkt_47_11,turnover,0.05,ok,,3168756,34443.0,42,,158438.0,1.0,0.0799596421433658,333.6030020713806,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_turnover_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_turnover_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_11_turnover_contam_0.05__device_aggregated_scores.csv,2026-05-17 21:09:55
ts__ts_kkt_47_19_all_numeric_contam_0.01.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_all_numeric_contam_0.01.json,ts_kkt_day_level,ts_kkt_47_19,all_numeric,0.01,ok,,1425172,15491.0,87,,14252.0,1.0,0.06364828236492906,173.67800068855286,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_all_numeric_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_all_numeric_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_all_numeric_contam_0.01__device_aggregated_scores.csv,2026-05-17 21:32:40
ts__ts_kkt_47_19_all_numeric_contam_0.03.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_all_numeric_contam_0.03.json,ts_kkt_day_level,ts_kkt_47_19,all_numeric,0.03,ok,,1425172,15491.0,87,,42756.0,1.0,0.06364828236492903,169.02200174331665,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_all_numeric_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_all_numeric_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_all_numeric_contam_0.03__device_aggregated_scores.csv,2026-05-17 21:35:29
ts__ts_kkt_47_19_all_numeric_contam_0.05.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_all_numeric_contam_0.05.json,ts_kkt_day_level,ts_kkt_47_19,all_numeric,0.05,ok,,1425172,15491.0,87,,71259.0,1.0,0.06364828236492903,168.7999963760376,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_all_numeric_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_all_numeric_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_all_numeric_contam_0.05__device_aggregated_scores.csv,2026-05-17 21:38:18
ts__ts_kkt_47_19_bills_items_contam_0.01.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_bills_items_contam_0.01.json,ts_kkt_day_level,ts_kkt_47_19,bills_items,0.01,ok,,1425172,15491.0,29,,14252.0,1.0,0.07307464458253193,138.21799993515015,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.01__device_aggregated_scores.csv,2026-05-17 22:14:16
ts__ts_kkt_47_19_bills_items_contam_0.03.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_bills_items_contam_0.03.json,ts_kkt_day_level,ts_kkt_47_19,bills_items,0.03,ok,,1425172,15491.0,29,,42756.0,1.0,0.07307464458253193,137.07899975776672,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.03__device_aggregated_scores.csv,2026-05-17 22:16:33
ts__ts_kkt_47_19_bills_items_contam_0.05.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_bills_items_contam_0.05.json,ts_kkt_day_level,ts_kkt_47_19,bills_items,0.05,ok,,1425172,15491.0,29,,71259.0,1.0,0.07307464458253193,136.9289994239807,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_bills_items_contam_0.05__device_aggregated_scores.csv,2026-05-17 22:18:51
ts__ts_kkt_47_19_core_daily_contam_0.01.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_core_daily_contam_0.01.json,ts_kkt_day_level,ts_kkt_47_19,core_daily,0.01,ok,,1425172,15491.0,18,,14252.0,1.0,0.034455995978070975,127.1939697265625,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_core_daily_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_core_daily_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_core_daily_contam_0.01__device_aggregated_scores.csv,2026-05-17 21:40:26
ts__ts_kkt_47_19_core_daily_contam_0.03.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_core_daily_contam_0.03.json,ts_kkt_day_level,ts_kkt_47_19,core_daily,0.03,ok,,1425172,15491.0,18,,42756.0,1.0,0.034455995978070975,126.7080020904541,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_core_daily_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_core_daily_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_core_daily_contam_0.03__device_aggregated_scores.csv,2026-05-17 21:42:33
ts__ts_kkt_47_19_core_daily_contam_0.05.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_core_daily_contam_0.05.json,ts_kkt_day_level,ts_kkt_47_19,core_daily,0.05,ok,,1425172,15491.0,18,,71259.0,1.0,0.034455995978070975,126.55500173568726,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_core_daily_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_core_daily_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_core_daily_contam_0.05__device_aggregated_scores.csv,2026-05-17 21:44:40
ts__ts_kkt_47_19_payment_mix_contam_0.01.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_payment_mix_contam_0.01.json,ts_kkt_day_level,ts_kkt_47_19,payment_mix,0.01,ok,,1425172,15491.0,20,,14252.0,1.0,0.12032451446128617,135.7770004272461,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.01__device_aggregated_scores.csv,2026-05-17 22:00:15
ts__ts_kkt_47_19_payment_mix_contam_0.03.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_payment_mix_contam_0.03.json,ts_kkt_day_level,ts_kkt_47_19,payment_mix,0.03,ok,,1425172,15491.0,20,,42767.0,1.0,0.12032451446128617,136.3159999847412,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.03__device_aggregated_scores.csv,2026-05-17 22:02:32
ts__ts_kkt_47_19_payment_mix_contam_0.05.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_payment_mix_contam_0.05.json,ts_kkt_day_level,ts_kkt_47_19,payment_mix,0.05,ok,,1425172,15491.0,20,,71259.0,1.0,0.12032451446128617,135.94500470161438,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_payment_mix_contam_0.05__device_aggregated_scores.csv,2026-05-17 22:04:48
ts__ts_kkt_47_19_peer_deviation_contam_0.01.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_peer_deviation_contam_0.01.json,ts_kkt_day_level,ts_kkt_47_19,peer_deviation,0.01,ok,,1425172,15491.0,6,,14252.0,1.0,0.05191973561017934,126.05701494216919,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.01__device_aggregated_scores.csv,2026-05-17 21:53:45
ts__ts_kkt_47_19_peer_deviation_contam_0.03.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_peer_deviation_contam_0.03.json,ts_kkt_day_level,ts_kkt_47_19,peer_deviation,0.03,ok,,1425172,15491.0,6,,42756.0,1.0,0.05191973561017934,127.14499711990356,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.03__device_aggregated_scores.csv,2026-05-17 21:55:53
ts__ts_kkt_47_19_peer_deviation_contam_0.05.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_peer_deviation_contam_0.05.json,ts_kkt_day_level,ts_kkt_47_19,peer_deviation,0.05,ok,,1425172,15491.0,6,,71259.0,1.0,0.05191973561017934,125.92900276184082,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_peer_deviation_contam_0.05__device_aggregated_scores.csv,2026-05-17 21:57:59
ts__ts_kkt_47_19_rolling_deviation_contam_0.01.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_rolling_deviation_contam_0.01.json,ts_kkt_day_level,ts_kkt_47_19,rolling_deviation,0.01,ok,,1425172,15491.0,48,,14252.0,1.0,0.05461703658020121,139.47000217437744,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.01__device_aggregated_scores.csv,2026-05-17 21:47:00
ts__ts_kkt_47_19_rolling_deviation_contam_0.03.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_rolling_deviation_contam_0.03.json,ts_kkt_day_level,ts_kkt_47_19,rolling_deviation,0.03,ok,,1425172,15491.0,48,,42756.0,1.0,0.05461703658020121,139.80499792099,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.03__device_aggregated_scores.csv,2026-05-17 21:49:20
ts__ts_kkt_47_19_rolling_deviation_contam_0.05.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_rolling_deviation_contam_0.05.json,ts_kkt_day_level,ts_kkt_47_19,rolling_deviation,0.05,ok,,1425172,15491.0,48,,71259.0,1.0,0.05461703658020121,138.55100178718567,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_rolling_deviation_contam_0.05__device_aggregated_scores.csv,2026-05-17 21:51:39
ts__ts_kkt_47_19_turnover_contam_0.01.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_turnover_contam_0.01.json,ts_kkt_day_level,ts_kkt_47_19,turnover,0.01,ok,,1425172,15491.0,42,,14252.0,1.0,0.2098103440632694,144.00899600982666,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.01__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.01__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.01__device_aggregated_scores.csv,2026-05-17 22:07:13
ts__ts_kkt_47_19_turnover_contam_0.03.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_turnover_contam_0.03.json,ts_kkt_day_level,ts_kkt_47_19,turnover,0.03,ok,,1425172,15491.0,42,,42756.0,1.0,0.2098103440632694,141.80800127983093,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.03__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.03__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.03__device_aggregated_scores.csv,2026-05-17 22:09:35
ts__ts_kkt_47_19_turnover_contam_0.05.json,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_json\ts__ts_kkt_47_19_turnover_contam_0.05.json,ts_kkt_day_level,ts_kkt_47_19,turnover,0.05,ok,,1425172,15491.0,42,,71259.0,1.0,0.2098103440632694,141.90800070762634,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.05__ranked_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.05__top_kkt_days.csv,C:\Users\ivan\WORK\workshops\ICDM\Ablation\kkt_anomaly_outputs\results_csv\ts__ts_kkt_47_19_turnover_contam_0.05__device_aggregated_scores.csv,2026-05-17 22:11:57
